;Unnamed: 0;Unnamed: 0.1;ano;date;round;home_team;away_team;placar_casa;placar_visitante;resultado;arena;mv38;me38;md38;mvc19;mec19;mdc19;vv38;ve38;vd38;vvf19;vef19;vdf19;mv6;me6;md6;mvc3;mec3;mdc3;vv6;ve6;vd6;vvf3;vef3;vdf3;mgm38;mgs38;mgmc19;mgsc19;vgm38;vgs38;vgmf19;vgsf19;mgm6;mgs6;mgmc3;mgsc3;vgm6;vgs6;vgmf3;vgsf3;model_prediction;resultado_0-1;correto
2364;2364;2744;2013;28/07/2013;9;Grêmio;Fluminense;2.0;0.0;0.0;;0.6551724137931034;0.7777777777777778;0.17857142857142858;0.7222222222222222;0.4166666666666667;0.07692307692307693;0.7142857142857143;0.4444444444444444;0.014245014245014244;0.6923076923076923;0.4166666666666667;0.29411764705882354;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.16666666666666666;0.0;0.8333333333333334;0.0;0.0;1.0;0.6746987951807228;0.4177215189873418;0.5740740740740741;0.2894736842105263;0.6666666666666666;0.5256410256410257;0.7297297297297297;0.35185185185185186;0.3157894736842105;0.3181818181818182;0.2857142857142857;0.16666666666666666;0.3333333333333333;0.5714285714285714;0.16666666666666666;0.35714285714285715;0.23786831;0.0;1
2365;2365;2745;2013;28/07/2013;9;Náutico;Internacional;3.0;0.0;0.0;;0.4137931034482759;0.3888888888888889;0.6785714285714286;0.6111111111111112;0.25;0.38461538461538464;0.4642857142857143;0.7222222222222222;0.017094017094017092;0.3076923076923077;0.75;0.35294117647058826;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.4698795180722892;0.6582278481012658;0.5555555555555556;0.5;0.5632183908045977;0.5769230769230769;0.4864864864864865;0.4444444444444444;0.21052631578947367;0.5;0.21428571428571427;0.6666666666666666;0.6190476190476191;0.4761904761904762;0.5;0.35714285714285715;0.5082981;0.0;0
2366;2366;2746;2013;27/07/2013;9;Portuguesa;Athletico-PR;2.0;3.0;1.0;;0.3103448275862069;0.9444444444444444;0.42857142857142855;0.3333333333333333;0.8333333333333334;0.2307692307692308;0.3928571428571429;0.7777777777777778;0.018518518518518517;0.2307692307692308;0.25;0.7647058823529411;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.5060240963855421;0.5443037974683544;0.4814814814814815;0.42105263157894735;0.5632183908045977;0.7179487179487181;0.5675675675675675;0.6851851851851852;0.3157894736842105;0.4090909090909091;0.2857142857142857;0.25;0.4761904761904762;0.5238095238095238;0.5;0.5;0.24433845;1.0;0
2367;2367;2747;2013;27/07/2013;9;Vasco;Criciúma;3.0;2.0;0.0;;0.4827586206896552;0.5;0.5357142857142857;0.4444444444444444;0.4166666666666667;0.4615384615384616;0.10714285714285714;0.05555555555555555;0.0056980056980056966;0.0;0.0;0.17647058823529413;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.5;0.0;0.0;1.0;0.4939759036144578;0.6075949367088608;0.4074074074074074;0.5526315789473685;0.3448275862068966;0.8205128205128205;0.2972972972972973;0.6851851851851852;0.4736842105263158;0.4545454545454545;0.21428571428571427;0.16666666666666666;0.3333333333333333;0.5238095238095238;0.16666666666666666;0.5714285714285714;0.23311046;0.0;1
2368;2368;2748;2013;28/07/2013;9;Bahia;Goiás;2.0;1.0;0.0;;0.4482758620689655;0.7777777777777778;0.3928571428571429;0.2777777777777778;0.75;0.38461538461538464;0.2857142857142857;0.5555555555555556;0.028490028490028487;0.15384615384615385;0.4166666666666667;0.7058823529411765;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4578313253012048;0.4810126582278481;0.35185185185185186;0.42105263157894735;0.4482758620689655;0.8717948717948718;0.4864864864864865;0.7407407407407407;0.2631578947368421;0.2272727272727273;0.14285714285714285;0.25;0.2857142857142857;0.19047619047619047;0.16666666666666666;0.14285714285714285;0.22791633;0.0;1
2369;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2370;2370;2750;2013;01/08/2013;10;Coritiba;Ponte Preta;5.0;3.0;0.0;;0.5517241379310345;0.5555555555555556;0.42857142857142855;0.7222222222222222;0.16666666666666666;0.3076923076923077;0.42857142857142855;0.5555555555555556;0.02279202279202279;0.3076923076923077;0.25;0.7058823529411765;0.5;0.5;0.0;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.6144578313253012;0.6075949367088608;0.5555555555555556;0.3947368421052632;0.4252873563218391;0.5897435897435898;0.4594594594594595;0.5555555555555556;0.4736842105263158;0.2727272727272727;0.21428571428571427;0.08333333333333333;0.3333333333333333;0.3809523809523809;0.4166666666666667;0.14285714285714285;0.22289976;0.0;1
2371;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2372;2372;2752;2013;01/08/2013;10;Bahia;Flamengo;3.0;0.0;0.0;;0.4827586206896552;0.7777777777777778;0.35714285714285715;0.3333333333333333;0.6666666666666666;0.38461538461538464;0.3928571428571429;0.7777777777777778;0.018518518518518517;0.38461538461538464;0.5;0.4705882352941176;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.4819277108433735;0.4430379746835443;0.35185185185185186;0.42105263157894735;0.3908045977011495;0.5384615384615384;0.4594594594594595;0.4444444444444444;0.2631578947368421;0.2272727272727273;0.2857142857142857;0.3333333333333333;0.3809523809523809;0.2857142857142857;0.3333333333333333;0.07142857142857142;0.24561566;0.0;1
2373;2373;2753;2013;01/08/2013;10;Corinthians;Grêmio;2.0;0.0;0.0;;0.5172413793103449;0.8333333333333334;0.2857142857142857;0.5;0.6666666666666666;0.15384615384615385;0.6785714285714286;0.7777777777777778;0.007122507122507122;0.4615384615384616;0.75;0.2352941176470588;0.16666666666666666;0.5;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.6024096385542169;0.4050632911392405;0.5;0.34210526315789475;0.632183908045977;0.41025641025641024;0.6756756756756757;0.4074074074074074;0.15789473684210525;0.13636363636363635;0.0;0.08333333333333333;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.35714285714285715;0.2524187;0.0;1
2374;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2375;2375;2755;2013;03/08/2013;10;Cruzeiro;Coritiba;1.0;0.0;0.0;;0.5517241379310345;0.4444444444444444;0.5;0.6111111111111112;0.4166666666666667;0.2307692307692308;0.5714285714285714;0.5555555555555556;0.017094017094017092;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.5;0.5;0.0;0.0;1.0;0.0;0.6867469879518072;0.6075949367088608;0.6666666666666666;0.5;0.5862068965517241;0.6153846153846154;0.5675675675675675;0.6666666666666666;0.7368421052631579;0.18181818181818185;0.6428571428571429;0.25;0.42857142857142855;0.2857142857142857;0.4166666666666667;0.35714285714285715;0.31110716;0.0;1
2376;2376;2756;2013;31/07/2013;10;Atlético-MG;Athletico-PR;1.0;2.0;1.0;;0.5862068965517241;0.6666666666666666;0.32142857142857145;0.7777777777777778;0.4166666666666667;0.0;0.42857142857142855;0.7222222222222222;0.018518518518518517;0.3076923076923077;0.25;0.7058823529411765;0.5;0.0;0.5;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.7228915662650602;0.569620253164557;0.7407407407407407;0.3947368421052632;0.5977011494252874;0.7435897435897436;0.6486486486486487;0.7037037037037037;0.3684210526315789;0.4090909090909091;0.35714285714285715;0.16666666666666666;0.5238095238095238;0.5238095238095238;0.4166666666666667;0.42857142857142855;0.22412199;1.0;0
2377;2377;2757;2013;31/07/2013;10;Fluminense;Cruzeiro;1.0;0.0;0.0;;0.6896551724137931;0.3888888888888889;0.3928571428571429;0.6111111111111112;0.25;0.38461538461538464;0.5714285714285714;0.4444444444444444;0.019943019943019943;0.38461538461538464;0.25;0.6470588235294118;0.16666666666666666;0.0;0.8333333333333334;0.3333333333333333;0.0;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6867469879518072;0.5316455696202531;0.5370370370370371;0.5789473684210527;0.6551724137931034;0.6153846153846154;0.5675675675675675;0.5370370370370371;0.3157894736842105;0.5454545454545454;0.35714285714285715;0.5833333333333334;0.6666666666666666;0.19047619047619047;0.4166666666666667;0.21428571428571427;0.32079917;0.0;1
2378;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2379;2379;2759;2013;01/08/2013;10;Botafogo;Vitória;2.0;0.0;0.0;;0.5172413793103449;0.6111111111111112;0.42857142857142855;0.6111111111111112;0.3333333333333333;0.3076923076923077;0.35714285714285715;0.8333333333333334;0.018518518518518517;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.6666666666666666;0.0;0.3333333333333333;1.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.6265060240963856;0.5443037974683544;0.5925925925925926;0.4473684210526316;0.5172413793103449;0.5897435897435898;0.4324324324324325;0.4259259259259259;0.4736842105263158;0.2272727272727273;0.35714285714285715;0.08333333333333333;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.21428571428571427;0.22996268;0.0;1
2380;2380;2760;2013;08/08/2013;11;Athletico-PR;Bahia;1.0;0.0;0.0;;0.4482758620689655;0.7222222222222222;0.42857142857142855;0.4444444444444444;0.8333333333333334;0.07692307692307693;0.5357142857142857;0.7222222222222222;0.014245014245014244;0.5384615384615384;0.5;0.35294117647058826;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.6385542168674698;0.7215189873417721;0.5185185185185185;0.5263157894736842;0.4712643678160919;0.4230769230769231;0.6216216216216216;0.3888888888888889;0.4736842105263158;0.4090909090909091;0.2857142857142857;0.3333333333333333;0.3333333333333333;0.19047619047619047;0.16666666666666666;0.07142857142857142;0.29242283;0.0;1
2381;2381;2761;2013;04/08/2013;11;Athletico-PR;Goiás;2.0;0.0;0.0;;0.4482758620689655;0.7222222222222222;0.42857142857142855;0.4444444444444444;0.8333333333333334;0.07692307692307693;0.2857142857142857;0.5555555555555556;0.028490028490028487;0.15384615384615385;0.4166666666666667;0.7058823529411765;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.6385542168674698;0.7215189873417721;0.5185185185185185;0.5263157894736842;0.4482758620689655;0.8717948717948718;0.5135135135135135;0.7592592592592593;0.4736842105263158;0.4090909090909091;0.2857142857142857;0.3333333333333333;0.2857142857142857;0.2857142857142857;0.16666666666666666;0.2857142857142857;0.22676116;0.0;1
2382;2382;2762;2013;04/08/2013;11;Criciúma;Corinthians;0.0;2.0;1.0;;0.10344827586206896;0.1111111111111111;0.17857142857142858;0.16666666666666666;0.08333333333333333;0.07692307692307693;0.5357142857142857;0.8333333333333334;0.011396011396011395;0.4615384615384616;0.5833333333333334;0.35294117647058826;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3614457831325301;0.810126582278481;0.35185185185185186;0.7105263157894737;0.5632183908045977;0.41025641025641024;0.6216216216216216;0.35185185185185186;0.3684210526315789;0.5;0.14285714285714285;0.3333333333333333;0.2380952380952381;0.09523809523809523;0.25;0.14285714285714285;0.44280553;1.0;0
2383;2383;2763;2013;04/08/2013;11;Flamengo;Atlético-MG;3.0;0.0;0.0;;0.3448275862068966;0.8333333333333334;0.4642857142857143;0.2777777777777778;0.75;0.38461538461538464;0.5714285714285714;0.6666666666666666;0.014245014245014244;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.5;0.0;0.5;0.3333333333333333;0.0;0.6666666666666666;0.3975903614457832;0.5316455696202531;0.35185185185185186;0.4736842105263158;0.6551724137931034;0.5641025641025641;0.4864864864864865;0.5;0.3684210526315789;0.3181818181818182;0.21428571428571427;0.3333333333333333;0.3809523809523809;0.42857142857142855;0.16666666666666666;0.35714285714285715;0.26009193;0.0;1
2384;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2385;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2386;2386;2766;2013;04/08/2013;11;Vasco;Botafogo;2.0;3.0;1.0;;0.4482758620689655;0.5555555555555556;0.5357142857142857;0.4444444444444444;0.4166666666666667;0.4615384615384616;0.5714285714285714;0.5555555555555556;0.017094017094017092;0.3076923076923077;0.5833333333333334;0.4705882352941176;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5180722891566265;0.6455696202531646;0.4444444444444444;0.6052631578947368;0.6206896551724138;0.5512820512820513;0.5675675675675675;0.5;0.5789473684210527;0.5;0.2857142857142857;0.3333333333333333;0.42857142857142855;0.14285714285714285;0.3333333333333333;0.21428571428571427;0.31054062;1.0;0
2387;2387;2767;2013;04/08/2013;11;Vitória;Portuguesa;2.0;1.0;0.0;;0.3448275862068966;0.7777777777777778;0.5;0.3888888888888889;0.6666666666666666;0.3076923076923077;0.32142857142857145;1.0;0.015669515669515667;0.2307692307692308;0.6666666666666666;0.4705882352941176;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.0;0.5;0.5;0.0;0.3333333333333333;0.6666666666666666;0.5180722891566265;0.5822784810126582;0.5185185185185185;0.5789473684210527;0.5057471264367817;0.5512820512820513;0.40540540540540543;0.462962962962963;0.3684210526315789;0.3636363636363637;0.42857142857142855;0.3333333333333333;0.2857142857142857;0.5238095238095238;0.16666666666666666;0.42857142857142855;0.281977;0.0;1
2388;2388;2768;2013;07/08/2013;11;Criciúma;Cruzeiro;1.0;2.0;1.0;;0.10344827586206896;0.1111111111111111;0.17857142857142858;0.16666666666666666;0.08333333333333333;0.07692307692307693;0.5357142857142857;0.4444444444444444;0.021367521367521368;0.3076923076923077;0.25;0.7058823529411765;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3614457831325301;0.810126582278481;0.35185185185185186;0.7105263157894737;0.632183908045977;0.6282051282051282;0.5135135135135135;0.5555555555555556;0.3684210526315789;0.5;0.14285714285714285;0.3333333333333333;0.5714285714285714;0.14285714285714285;0.3333333333333333;0.14285714285714285;0.39820132;1.0;0
2389;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2390;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2391;2391;2771;2013;09/08/2013;12;Grêmio;Coritiba;0.0;1.0;1.0;;0.5862068965517241;0.8333333333333334;0.21428571428571427;0.6666666666666666;0.5;0.07692307692307693;0.6071428571428571;0.4444444444444444;0.018518518518518517;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.5;0.16666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.6265060240963856;0.4303797468354431;0.5555555555555556;0.2894736842105263;0.6091954022988506;0.6282051282051282;0.5405405405405406;0.6111111111111112;0.3684210526315789;0.3181818181818182;0.35714285714285715;0.16666666666666666;0.5238095238095238;0.42857142857142855;0.3333333333333333;0.35714285714285715;0.26853538;1.0;0
2392;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2393;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2394;2394;2774;2013;08/08/2013;12;Goiás;Náutico;2.0;1.0;0.0;;0.27586206896551724;0.5555555555555556;0.7142857142857143;0.3333333333333333;0.5;0.5384615384615384;0.4642857142857143;0.3888888888888889;0.02564102564102564;0.07692307692307693;0.3333333333333333;0.8235294117647058;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;1.0;0.4698795180722892;0.8607594936708861;0.4074074074074074;0.7105263157894737;0.4712643678160919;0.6410256410256411;0.2972972972972973;0.6111111111111112;0.2631578947368421;0.2727272727272727;0.2857142857142857;0.16666666666666666;0.2380952380952381;0.42857142857142855;0.0;0.42857142857142855;0.24335828;0.0;1
2395;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2396;2396;2776;2013;11/08/2013;12;Corinthians;Vitória;2.0;0.0;0.0;;0.5517241379310345;0.7777777777777778;0.2857142857142857;0.5555555555555556;0.5833333333333334;0.15384615384615385;0.3928571428571429;0.7777777777777778;0.018518518518518517;0.2307692307692308;0.5;0.5882352941176471;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.6024096385542169;0.3924050632911392;0.5185185185185185;0.3157894736842105;0.5172413793103449;0.5769230769230769;0.40540540540540543;0.4444444444444444;0.3684210526315789;0.09090909090909093;0.14285714285714285;0.08333333333333333;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.2857142857142857;0.22208634;0.0;1
2397;2397;2777;2013;11/08/2013;12;Coritiba;Vasco;0.0;1.0;1.0;;0.5862068965517241;0.4444444444444444;0.4642857142857143;0.7222222222222222;0.16666666666666666;0.3076923076923077;0.42857142857142855;0.5555555555555556;0.02279202279202279;0.38461538461538464;0.4166666666666667;0.5294117647058824;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6385542168674698;0.620253164556962;0.6111111111111112;0.4473684210526316;0.4942528735632184;0.6923076923076923;0.5135135135135135;0.5185185185185185;0.5789473684210527;0.4090909090909091;0.5;0.3333333333333333;0.5714285714285714;0.6190476190476191;0.5833333333333334;0.5;0.28801772;1.0;0
2398;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2399;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2400;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2401;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2402;2402;2782;2013;11/08/2013;13;Fluminense;Flamengo;2.0;3.0;1.0;;0.6551724137931034;0.5;0.35714285714285715;0.6666666666666666;0.16666666666666666;0.38461538461538464;0.3928571428571429;0.8333333333333334;0.017094017094017092;0.38461538461538464;0.5;0.4705882352941176;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.6506024096385542;0.5316455696202531;0.5555555555555556;0.5789473684210527;0.4252873563218391;0.5384615384615384;0.4594594594594595;0.4814814814814815;0.3157894736842105;0.4545454545454545;0.2857142857142857;0.5;0.2857142857142857;0.2857142857142857;0.08333333333333333;0.2857142857142857;0.23704252;1.0;0
2403;2403;2783;2013;11/08/2013;13;Bahia;Grêmio;0.0;3.0;1.0;;0.4827586206896552;0.7222222222222222;0.3928571428571429;0.3888888888888889;0.6666666666666666;0.3076923076923077;0.5714285714285714;0.8333333333333334;0.009971509971509971;0.38461538461538464;0.75;0.29411764705882354;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.5;0.0;0.3333333333333333;0.6666666666666666;0.4698795180722892;0.4303797468354431;0.35185185185185186;0.3684210526315789;0.5862068965517241;0.4487179487179487;0.5945945945945946;0.4259259259259259;0.3684210526315789;0.13636363636363635;0.35714285714285715;0.25;0.2857142857142857;0.3333333333333333;0.16666666666666666;0.35714285714285715;0.2777948;1.0;0
2404;1;1;1;1;1;1;1;1.0;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9791834;1.0;1
2405;2405;2785;2013;11/08/2013;13;Ponte Preta;Criciúma;3.0;1.0;0.0;;0.3793103448275862;0.6666666666666666;0.5357142857142857;0.3888888888888889;0.6666666666666666;0.3076923076923077;0.10714285714285714;0.1111111111111111;0.009971509971509971;0.0;0.08333333333333333;0.2352941176470588;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.3333333333333333;0.5;0.0;0.3333333333333333;0.6666666666666666;0.4457831325301205;0.5949367088607594;0.35185185185185186;0.4473684210526316;0.3448275862068966;0.8205128205128205;0.2972972972972973;0.6851851851851852;0.4736842105263158;0.3636363636363637;0.14285714285714285;0.08333333333333333;0.2857142857142857;0.42857142857142855;0.4166666666666667;0.5;0.23741785;0.0;1
