;Unnamed: 0;Unnamed: 0.1;ano;date;round;home_team;away_team;placar_casa;placar_visitante;resultado;arena;mv38;me38;md38;mvc19;mec19;mdc19;vv38;ve38;vd38;vvf19;vef19;vdf19;mv6;me6;md6;mvc3;mec3;mdc3;vv6;ve6;vd6;vvf3;vef3;vdf3;mgm38;mgs38;mgmc19;mgsc19;vgm38;vgs38;vgmf19;vgsf19;mgm6;mgs6;mgmc3;mgsc3;vgm6;vgs6;vgmf3;vgsf3;model_prediction;resultado_0-1;correto;correto2
2694;2694;3074;2014;10/05/2014;4;Palmeiras;Goiás;2.0;0.0;0.0;Pacaembu - Sao Paulo - SP;0.3448275862068966;0.3333333333333333;0.8461538461538461;0.3333333333333333;0.3333333333333333;0.75;0.6428571428571429;0.5555555555555556;0.014792899408284025;0.4615384615384616;0.5;0.4117647058823529;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.0;0.0;1.0;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4939759036144578;0.7088607594936709;0.4259259259259259;0.5526315789473685;0.5517241379310345;0.4743589743589744;0.5675675675675675;0.4259259259259259;0.3684210526315789;0.5454545454545454;0.21428571428571427;0.5;0.14285714285714285;0.3809523809523809;0.08333333333333333;0.07142857142857142;0.59091187;0.0;0;0
2695;2695;3075;2014;11/05/2014;4;Coritiba;Sport;0.0;1.0;1.0;Couto Pereira - Curitiba - PR;0.3793103448275862;0.7222222222222222;0.5384615384615384;0.5;0.5;0.3333333333333333;0.35714285714285715;0.5555555555555556;0.026627218934911243;0.2307692307692308;0.4166666666666667;0.6470588235294118;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.4939759036144578;0.569620253164557;0.5;0.4736842105263158;0.4597701149425287;0.7435897435897436;0.5135135135135135;0.6111111111111112;0.2631578947368421;0.13636363636363635;0.21428571428571427;0.25;0.3333333333333333;0.2857142857142857;0.16666666666666666;0.2857142857142857;0.5038391;1.0;1;0
2696;2696;3076;2014;11/05/2014;4;Bahia;Vitória;1.0;1.0;0.5;Fonte Nova - Salvador - BA;0.4482758620689655;0.6111111111111112;0.5384615384615384;0.3888888888888889;0.5;0.5;0.5357142857142857;0.6111111111111112;0.017751479289940832;0.38461538461538464;0.4166666666666667;0.5294117647058824;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4578313253012048;0.5443037974683544;0.3703703703703704;0.4736842105263158;0.6436781609195402;0.7051282051282052;0.7027027027027027;0.6296296296296297;0.42105263157894735;0.2272727272727273;0.21428571428571427;0.3333333333333333;0.5238095238095238;0.42857142857142855;0.3333333333333333;0.2857142857142857;0.5038391;1.0;1;0
2697;2697;3077;2014;10/05/2014;4;Internacional;Athletico-PR;2.0;1.0;0.0;Beira-Rio - Porto Alegre - RS;0.4137931034482759;0.8333333333333334;0.4230769230769231;0.4444444444444444;0.5833333333333334;0.3333333333333333;0.6785714285714286;0.5;0.014792899408284025;0.38461538461538464;0.5;0.4705882352941176;0.3333333333333333;0.6666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.0;0.5;0.16666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.6144578313253012;0.6455696202531646;0.5555555555555556;0.6052631578947368;0.7471264367816092;0.6153846153846154;0.7297297297297297;0.5925925925925926;0.2631578947368421;0.13636363636363635;0.21428571428571427;0.08333333333333333;0.8095238095238095;0.42857142857142855;0.25;0.5714285714285714;0.5038391;0.0;0;0
2698;2698;3078;2014;11/05/2014;4;Figueirense;Santos;0.0;2.0;1.0;Do Café - Londrina - PR;0.20689655172413796;0.3888888888888889;0.9615384615384616;0.2222222222222222;0.5;0.75;0.5357142857142857;0.7222222222222222;0.014792899408284025;0.38461538461538464;0.5;0.4705882352941176;0.0;0.0;1.0;0.0;0.3333333333333333;0.6666666666666666;0.5;0.5;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.40963855421686746;0.9367088607594936;0.3888888888888889;0.7894736842105263;0.5747126436781609;0.4615384615384616;0.5945945945945946;0.4259259259259259;0.10526315789473684;0.6818181818181818;0.21428571428571427;0.5833333333333334;0.3333333333333333;0.09523809523809523;0.25;0.14285714285714285;0.64874554;1.0;1;0
2699;2699;3079;2014;10/05/2014;4;Botafogo;Criciúma;6.0;0.0;0.0;Maracanã - Rio de Janeiro - RJ;0.5172413793103449;0.5555555555555556;0.5;0.5555555555555556;0.5;0.25;0.4642857142857143;0.3888888888888889;0.026627218934911243;0.38461538461538464;0.25;0.6470588235294118;0.16666666666666666;0.3333333333333333;0.5;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.0;0.6666666666666666;0.6265060240963856;0.5569620253164557;0.5555555555555556;0.3947368421052632;0.5517241379310345;0.7692307692307693;0.6216216216216216;0.6851851851851852;0.3684210526315789;0.4090909090909091;0.6428571428571429;0.16666666666666666;0.19047619047619047;0.3333333333333333;0.16666666666666666;0.35714285714285715;0.5038391;0.0;0;0
2700;2700;3080;2014;18/05/2014;5;Flamengo;São Paulo;0.0;2.0;1.0;Maracanã - Rio de Janeiro - RJ;0.4482758620689655;0.6666666666666666;0.5;0.5;0.6666666666666666;0.16666666666666666;0.7142857142857143;0.4444444444444444;0.014792899408284025;0.4615384615384616;0.5;0.4117647058823529;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.6666666666666666;0.16666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.5421686746987951;0.5949367088607594;0.5555555555555556;0.5;0.7011494252873564;0.4230769230769231;0.6756756756756757;0.5370370370370371;0.3684210526315789;0.5;0.35714285714285715;0.25;0.3809523809523809;0.2857142857142857;0.08333333333333333;0.21428571428571427;0.5038391;1.0;1;0
2701;2701;3081;2014;18/05/2014;5;Corinthians;Figueirense;0.0;1.0;1.0;Arena Corinthians - Sao Paulo - SP;0.4137931034482759;0.9444444444444444;0.3461538461538461;0.5;0.6666666666666666;0.16666666666666666;0.21428571428571427;0.3333333333333333;0.038461538461538464;0.15384615384615385;0.08333333333333333;0.9411764705882352;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.3614457831325301;0.810126582278481;0.35185185185185186;0.7105263157894737;0.3908045977011495;0.9743589743589745;0.35135135135135137;0.8148148148148148;0.21052631578947367;0.09090909090909093;0.14285714285714285;0.0;0.09523809523809523;0.7142857142857143;0.0;0.5;0.46011692;1.0;0;0
2702;2702;3082;2014;18/05/2014;5;Athletico-PR;Chapecoense;1.0;1.0;0.5;Willie Davids - Maringa - PR;0.6206896551724138;0.5;0.4230769230769231;0.7777777777777778;0.25;0.16666666666666666;0.0;0.05555555555555555;0.004437869822485207;0.0;0.0;0.05882352941176471;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.0;0.16666666666666666;0.5;0.0;0.0;0.3333333333333333;0.7469879518072289;0.5949367088607594;0.7037037037037037;0.42105263157894735;0.3448275862068966;0.8205128205128205;0.2972972972972973;0.6851851851851852;0.631578947368421;0.4545454545454545;0.5714285714285714;0.3333333333333333;0.09523809523809523;0.2380952380952381;0.08333333333333333;0.14285714285714285;0.5038391;1.0;1;0
2703;2703;3083;2014;18/05/2014;5;Grêmio;Fluminense;1.0;0.0;0.0;Arena do Grêmio - Porto Alegre - RS;0.6206896551724138;0.5555555555555556;0.38461538461538464;0.6666666666666666;0.3333333333333333;0.25;0.4642857142857143;0.5555555555555556;0.022189349112426038;0.38461538461538464;0.3333333333333333;0.5882352941176471;0.5;0.3333333333333333;0.16666666666666666;1.0;0.0;0.0;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.4939759036144578;0.4556962025316456;0.4444444444444444;0.34210526315789475;0.4942528735632184;0.5641025641025641;0.40540540540540543;0.3888888888888889;0.2631578947368421;0.13636363636363635;0.35714285714285715;0.16666666666666666;0.5238095238095238;0.2380952380952381;0.25;0.14285714285714285;0.4755968;0.0;1;0
2704;2704;3084;2014;18/05/2014;5;Santos;Atlético-MG;1.0;2.0;1.0;Arena Pantanal - Cuiaba - MT;0.5517241379310345;0.7222222222222222;0.3461538461538461;0.5555555555555556;0.5833333333333334;0.16666666666666666;0.5357142857142857;0.6666666666666666;0.016272189349112426;0.15384615384615385;0.5833333333333334;0.5882352941176471;0.5;0.5;0.0;0.3333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.5;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.6144578313253012;0.4177215189873418;0.5185185185185185;0.34210526315789475;0.5632183908045977;0.4871794871794872;0.2972972972972973;0.4259259259259259;0.42105263157894735;0.09090909090909093;0.21428571428571427;0.16666666666666666;0.3333333333333333;0.3809523809523809;0.25;0.42857142857142855;0.5038391;1.0;1;0
2705;2705;3085;2014;17/05/2014;5;Cruzeiro;Coritiba;3.0;2.0;0.0;Mineirão - Belo Horizonte - MG;0.7931034482758621;0.3888888888888889;0.3076923076923077;0.7222222222222222;0.3333333333333333;0.16666666666666666;0.35714285714285715;0.7222222222222222;0.022189349112426038;0.15384615384615385;0.5833333333333334;0.5882352941176471;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.9036144578313252;0.4936708860759494;0.7962962962962963;0.4473684210526316;0.4482758620689655;0.5769230769230769;0.3783783783783784;0.5;0.4736842105263158;0.4090909090909091;0.2857142857142857;0.4166666666666667;0.2380952380952381;0.19047619047619047;0.25;0.14285714285714285;0.5038391;0.0;0;0
2706;2706;3086;2014;18/05/2014;5;Vitória;Palmeiras;0.0;1.0;1.0;Pituaçu - Salvador - BA;0.5172413793103449;0.6666666666666666;0.4230769230769231;0.6111111111111112;0.5;0.16666666666666666;0.3928571428571429;0.3333333333333333;0.03106508875739645;0.3076923076923077;0.16666666666666666;0.7647058823529411;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.6867469879518072;0.6962025316455697;0.5925925925925926;0.5263157894736842;0.4942528735632184;0.7051282051282052;0.4864864864864865;0.6481481481481481;0.5789473684210527;0.4090909090909091;0.5714285714285714;0.3333333333333333;0.3809523809523809;0.5238095238095238;0.4166666666666667;0.5714285714285714;0.5038391;1.0;1;0
2707;2707;3087;2014;18/05/2014;5;Criciúma;Internacional;0.0;0.0;0.5;Heriberto Hulse - Criciuma - SC;0.4137931034482759;0.3888888888888889;0.7307692307692307;0.3888888888888889;0.3333333333333333;0.6666666666666666;0.4642857142857143;0.7777777777777778;0.016272189349112426;0.3076923076923077;0.6666666666666666;0.4117647058823529;0.3333333333333333;0.0;0.6666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.5;0.5;0.0;0.0;0.6666666666666666;0.3333333333333333;0.5421686746987951;0.8227848101265823;0.4074074074074074;0.6578947368421053;0.5977011494252874;0.6538461538461539;0.5675675675675675;0.5185185185185185;0.15789473684210525;0.5454545454545454;0.21428571428571427;0.16666666666666666;0.3333333333333333;0.19047619047619047;0.25;0.35714285714285715;0.5038391;1.0;1;0
2708;2708;3088;2014;04/06/2014;5;Sport;Bahia;1.0;0.0;0.0;Ilha do Retiro - Recife - PE;0.3793103448275862;0.5555555555555556;0.6538461538461539;0.4444444444444444;0.4166666666666667;0.5;0.42857142857142855;0.6666666666666666;0.02071005917159763;0.4615384615384616;0.4166666666666667;0.4705882352941176;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.5;0.16666666666666666;0.3333333333333333;1.0;0.0;0.0;0.4939759036144578;0.7215189873417721;0.4259259259259259;0.6578947368421053;0.4252873563218391;0.5512820512820513;0.4864864864864865;0.462962962962963;0.3157894736842105;0.2727272727272727;0.35714285714285715;0.16666666666666666;0.3809523809523809;0.2857142857142857;0.4166666666666667;0.07142857142857142;0.51496667;0.0;0;0
2709;2709;3089;2014;14/05/2014;5;Goiás;Botafogo;2.0;0.0;0.0;Mário Helênio - Juiz de Fora - MG;0.5862068965517241;0.5555555555555556;0.4230769230769231;0.6111111111111112;0.4166666666666667;0.25;0.5714285714285714;0.5555555555555556;0.017751479289940832;0.4615384615384616;0.3333333333333333;0.5294117647058824;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.5;0.0;0.0;1.0;0.5662650602409639;0.4936708860759494;0.5;0.3947368421052632;0.6551724137931034;0.5384615384615384;0.6216216216216216;0.5185185185185185;0.10526315789473684;0.2727272727272727;0.2857142857142857;0.3333333333333333;0.5714285714285714;0.3809523809523809;0.08333333333333333;0.42857142857142855;0.44082615;0.0;1;0
2710;2710;3090;2014;21/05/2014;6;Flamengo;Bahia;1.0;1.0;0.5;Cláudio Moacyr - Macae - RJ;0.4137931034482759;0.6666666666666666;0.5384615384615384;0.5;0.5833333333333334;0.25;0.42857142857142855;0.6111111111111112;0.022189349112426038;0.38461538461538464;0.4166666666666667;0.5294117647058824;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.5060240963855421;0.620253164556962;0.5185185185185185;0.5;0.4137931034482759;0.5512820512820513;0.4324324324324325;0.462962962962963;0.2631578947368421;0.4090909090909091;0.2857142857142857;0.3333333333333333;0.2857142857142857;0.2857142857142857;0.3333333333333333;0.14285714285714285;0.5038391;1.0;1;0
2711;2711;3091;2014;22/05/2014;6;Palmeiras;Figueirense;1.0;0.0;0.0;Fonte Luminosa - Araraquara - SP;0.4137931034482759;0.2777777777777778;0.8076923076923077;0.3888888888888889;0.3333333333333333;0.6666666666666666;0.25;0.3333333333333333;0.03698224852071006;0.2307692307692308;0.08333333333333333;0.8823529411764706;0.5;0.0;0.5;0.3333333333333333;0.0;0.6666666666666666;0.16666666666666666;0.0;0.8333333333333334;0.3333333333333333;0.0;0.6666666666666666;0.5180722891566265;0.6835443037974683;0.462962962962963;0.5263157894736842;0.4022988505747127;0.9615384615384616;0.3783783783783784;0.7962962962962963;0.42105263157894735;0.4090909090909091;0.21428571428571427;0.25;0.047619047619047616;0.5238095238095238;0.08333333333333333;0.2857142857142857;0.5038391;0.0;0;0
2712;2712;3092;2014;21/05/2014;6;Coritiba;Internacional;1.0;1.0;0.5;Couto Pereira - Curitiba - PR;0.3103448275862069;0.7222222222222222;0.6153846153846154;0.4444444444444444;0.5;0.4166666666666667;0.4642857142857143;0.7777777777777778;0.016272189349112426;0.3076923076923077;0.6666666666666666;0.4117647058823529;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.5;0.0;0.0;1.0;0.0;0.4819277108433735;0.6075949367088608;0.462962962962963;0.4736842105263158;0.5747126436781609;0.6282051282051282;0.5405405405405406;0.5;0.2631578947368421;0.2727272727272727;0.14285714285714285;0.16666666666666666;0.3333333333333333;0.19047619047619047;0.16666666666666666;0.14285714285714285;0.45006743;1.0;0;0
2713;2713;3093;2014;22/05/2014;6;Goiás;Santos;2.0;2.0;0.5;Serra Dourada - Goiania - GO;0.6206896551724138;0.5555555555555556;0.38461538461538464;0.6666666666666666;0.3333333333333333;0.25;0.5357142857142857;0.7222222222222222;0.014792899408284025;0.4615384615384616;0.5;0.4117647058823529;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.5783132530120482;0.4683544303797468;0.5185185185185185;0.3684210526315789;0.5862068965517241;0.4487179487179487;0.6216216216216216;0.3703703703703704;0.21052631578947367;0.2272727272727273;0.21428571428571427;0.25;0.3333333333333333;0.14285714285714285;0.4166666666666667;0.0;0.5038391;1.0;1;0
2714;2714;3094;2014;21/05/2014;6;Cruzeiro;Sport;2.0;0.0;0.0;Mineirão - Belo Horizonte - MG;0.8275862068965517;0.3333333333333333;0.3076923076923077;0.7222222222222222;0.3333333333333333;0.16666666666666666;0.42857142857142855;0.5555555555555556;0.02366863905325444;0.3076923076923077;0.4166666666666667;0.5882352941176471;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.9156626506024096;0.4936708860759494;0.8333333333333334;0.5;0.4712643678160919;0.7051282051282052;0.5135135135135135;0.5740740740740741;0.5789473684210527;0.4090909090909091;0.35714285714285715;0.4166666666666667;0.2857142857142857;0.2380952380952381;0.25;0.21428571428571427;0.5038391;0.0;0;0
2715;2715;3095;2014;22/05/2014;6;Vitória;Atlético-MG;2.0;3.0;1.0;Jóia da Princesa - Feira de Santana - BA;0.4827586206896552;0.6666666666666666;0.4615384615384616;0.5555555555555556;0.5;0.25;0.5714285714285714;0.6666666666666666;0.014792899408284025;0.2307692307692308;0.5833333333333334;0.5294117647058824;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6506024096385542;0.6835443037974683;0.5555555555555556;0.5526315789473685;0.5862068965517241;0.4871794871794872;0.2972972972972973;0.4074074074074074;0.3684210526315789;0.3636363636363637;0.42857142857142855;0.4166666666666667;0.3333333333333333;0.3333333333333333;0.4166666666666667;0.35714285714285715;0.5038391;1.0;1;0
2716;2716;3096;2014;21/05/2014;6;Criciúma;Chapecoense;1.0;0.0;0.0;Heriberto Hulse - Criciuma - SC;0.4137931034482759;0.4444444444444444;0.6923076923076923;0.3888888888888889;0.4166666666666667;0.5833333333333334;0.0;0.1111111111111111;0.004437869822485207;0.0;0.08333333333333333;0.05882352941176471;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.5;0.0;0.3333333333333333;0.3333333333333333;0.5421686746987951;0.7848101265822784;0.4074074074074074;0.5789473684210527;0.3448275862068966;0.8205128205128205;0.2972972972972973;0.6851851851851852;0.10526315789473684;0.5454545454545454;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.2857142857142857;0.16666666666666666;0.21428571428571427;0.5038391;0.0;0;0
2717;2717;3097;2014;21/05/2014;6;Fluminense;São Paulo;5.0;2.0;0.0;Maracanã - Rio de Janeiro - RJ;0.4137931034482759;0.5555555555555556;0.6153846153846154;0.3888888888888889;0.5;0.5;0.75;0.4444444444444444;0.013313609467455622;0.4615384615384616;0.5;0.4117647058823529;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4939759036144578;0.5569620253164557;0.5;0.631578947368421;0.7241379310344828;0.41025641025641024;0.7027027027027027;0.5370370370370371;0.4736842105263158;0.18181818181818185;0.42857142857142855;0.16666666666666666;0.42857142857142855;0.2380952380952381;0.25;0.14285714285714285;0.5038391;0.0;0;0
2718;2718;3098;2014;21/05/2014;6;Corinthians;Athletico-PR;1.0;1.0;0.5;Canindé - Sao Paulo - SP;0.4137931034482759;0.8888888888888888;0.38461538461538464;0.4444444444444444;0.6666666666666666;0.25;0.6428571428571429;0.5555555555555556;0.014792899408284025;0.3076923076923077;0.5;0.5294117647058824;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.3614457831325301;0.810126582278481;0.35185185185185186;0.7105263157894737;0.7011494252873564;0.5769230769230769;0.6486486486486487;0.5740740740740741;0.21052631578947367;0.13636363636363635;0.14285714285714285;0.08333333333333333;0.5714285714285714;0.42857142857142855;0.3333333333333333;0.42857142857142855;0.5038391;1.0;1;0
2719;2719;3099;2014;21/05/2014;6;Grêmio;Botafogo;2.0;1.0;0.0;Alfredo Jaconi - Caxias do Sul - RS;0.6551724137931034;0.5555555555555556;0.3461538461538461;0.6666666666666666;0.3333333333333333;0.25;0.5357142857142857;0.5555555555555556;0.019230769230769232;0.38461538461538464;0.3333333333333333;0.5882352941176471;0.5;0.3333333333333333;0.16666666666666666;1.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.5;0.0;0.0;1.0;0.5060240963855421;0.4303797468354431;0.4444444444444444;0.34210526315789475;0.632183908045977;0.5641025641025641;0.5675675675675675;0.5555555555555556;0.2631578947368421;0.13636363636363635;0.2857142857142857;0.08333333333333333;0.5238095238095238;0.3809523809523809;0.0;0.42857142857142855;0.44326082;0.0;1;0
2720;2720;3100;2014;25/05/2014;7;Sport;Corinthians;1.0;4.0;1.0;Ilha do Retiro - Recife - PE;0.4137931034482759;0.5555555555555556;0.6153846153846154;0.4444444444444444;0.4166666666666667;0.5;0.3928571428571429;0.9444444444444444;0.014792899408284025;0.2307692307692308;0.75;0.4117647058823529;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.4939759036144578;0.6962025316455697;0.4074074074074074;0.631578947368421;0.3448275862068966;0.8205128205128205;0.2972972972972973;0.2962962962962963;0.3157894736842105;0.2727272727272727;0.2857142857142857;0.16666666666666666;0.2380952380952381;0.14285714285714285;0.16666666666666666;0.07142857142857142;0.5038391;1.0;1;0
2721;2721;3101;2014;25/05/2014;7;Santos;Flamengo;0.0;0.0;0.5;Morumbi - Sao Paulo - SP;0.4827586206896552;0.7777777777777778;0.38461538461538464;0.5;0.5833333333333334;0.25;0.42857142857142855;0.6666666666666666;0.02071005917159763;0.3076923076923077;0.3333333333333333;0.6470588235294118;0.16666666666666666;0.6666666666666666;0.16666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.5;0.0;0.0;1.0;0.6144578313253012;0.4683544303797468;0.5185185185185185;0.3947368421052632;0.4712643678160919;0.6153846153846154;0.40540540540540543;0.5185185185185185;0.3157894736842105;0.2272727272727273;0.14285714285714285;0.25;0.2380952380952381;0.42857142857142855;0.16666666666666666;0.5714285714285714;0.44082615;1.0;0;0
2722;2722;3102;2014;25/05/2014;7;Athletico-PR;Coritiba;2.0;0.0;0.0;Willie Davids - Maringa - PR;0.6206896551724138;0.5555555555555556;0.38461538461538464;0.7777777777777778;0.25;0.16666666666666666;0.32142857142857145;0.7222222222222222;0.02366863905325444;0.15384615384615385;0.5;0.6470588235294118;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.7349397590361446;0.569620253164557;0.7037037037037037;0.42105263157894735;0.4482758620689655;0.6025641025641025;0.3783783783783784;0.5185185185185185;0.42105263157894735;0.4090909090909091;0.2857142857142857;0.3333333333333333;0.2380952380952381;0.3333333333333333;0.3333333333333333;0.35714285714285715;0.5038391;0.0;0;0
2723;2723;3103;2014;25/05/2014;7;Figueirense;Goiás;0.0;1.0;1.0;Orlando Scarpelli - Florianopolis - SC;0.2413793103448276;0.2777777777777778;1.0;0.2222222222222222;0.4166666666666667;0.8333333333333334;0.6071428571428571;0.6111111111111112;0.014792899408284025;0.4615384615384616;0.5;0.4117647058823529;0.16666666666666666;0.0;0.8333333333333334;0.0;0.0;1.0;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.40963855421686746;0.9493670886075948;0.3888888888888889;0.8421052631578947;0.5632183908045977;0.5;0.5405405405405406;0.4259259259259259;0.05263157894736842;0.4090909090909091;0.14285714285714285;0.6666666666666666;0.2857142857142857;0.19047619047619047;0.08333333333333333;0.14285714285714285;0.7414437;1.0;1;0
2724;2724;3104;2014;25/05/2014;7;Botafogo;Vitória;1.0;1.0;0.5;Cláudio Moacyr - Macae - RJ;0.4827586206896552;0.5555555555555556;0.5384615384615384;0.5555555555555556;0.5;0.25;0.5;0.6666666666666666;0.017751479289940832;0.38461538461538464;0.5;0.4705882352941176;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6626506024096386;0.5822784810126582;0.6296296296296297;0.3684210526315789;0.6436781609195402;0.7179487179487181;0.7297297297297297;0.6296296296296297;0.4736842105263158;0.4545454545454545;0.7857142857142857;0.16666666666666666;0.3333333333333333;0.42857142857142855;0.25;0.21428571428571427;0.5038391;1.0;1;0
2725;2725;3105;2014;25/05/2014;7;Atlético-MG;Criciúma;0.0;0.0;0.5;João Lamego - Ipatinga - MG;0.5517241379310345;0.6666666666666666;0.38461538461538464;0.6666666666666666;0.4166666666666667;0.16666666666666666;0.4642857142857143;0.4444444444444444;0.02514792899408284;0.38461538461538464;0.25;0.6470588235294118;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.5;0.0;0.0;1.0;0.6144578313253012;0.4810126582278481;0.7037037037037037;0.3947368421052632;0.5057471264367817;0.7564102564102564;0.6216216216216216;0.7407407407407407;0.42105263157894735;0.3181818181818182;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.42857142857142855;0.0;0.7142857142857143;0.44082615;1.0;0;0
2726;2726;3106;2014;24/05/2014;7;Bahia;Fluminense;0.0;1.0;1.0;Arena Barueri - Barueri - SP;0.4137931034482759;0.6666666666666666;0.5384615384615384;0.3888888888888889;0.5833333333333334;0.4166666666666667;0.4642857142857143;0.5555555555555556;0.022189349112426038;0.38461538461538464;0.3333333333333333;0.5882352941176471;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.4457831325301205;0.5316455696202531;0.3888888888888889;0.4473684210526316;0.5287356321839081;0.5769230769230769;0.3783783783783784;0.3703703703703704;0.3157894736842105;0.2272727272727273;0.21428571428571427;0.25;0.5714285714285714;0.2380952380952381;0.25;0.14285714285714285;0.5038391;1.0;1;0
2727;2727;3107;2014;25/05/2014;7;Internacional;Cruzeiro;1.0;3.0;1.0;Centenário - Caxias do Sul - RS;0.4137931034482759;0.8333333333333334;0.4230769230769231;0.4444444444444444;0.5833333333333334;0.3333333333333333;0.8928571428571429;0.2777777777777778;0.01183431952662722;0.8461538461538461;0.16666666666666666;0.35294117647058826;0.5;0.5;0.0;1.0;0.0;0.0;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.5542168674698795;0.5949367088607594;0.5;0.5526315789473685;0.8850574712643678;0.4871794871794872;0.8648648648648649;0.3888888888888889;0.42105263157894735;0.2272727272727273;0.35714285714285715;0.16666666666666666;0.5714285714285714;0.3809523809523809;0.5;0.35714285714285715;0.4755968;1.0;0;0
